Student_ID,Dropout_Probability,Risk_Level,Actual_Status,Predicted_Dropout,Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Admission grade,Age at enrollment,Tuition fees up to date,Debtor,Scholarship holder,Gender
4121,6.31,LOW RISK,Graduate,No,7,12.485714285714286,7,12.485714285714286,141.0,19,1,0,1,0
3572,6.31,LOW RISK,Graduate,No,5,16.0,5,16.2,148.7,18,1,0,0,1
1139,6.31,LOW RISK,Graduate,No,7,13.297142857142855,7,13.297142857142855,126.3,18,1,0,0,0
3131,6.3,LOW RISK,Graduate,No,5,12.0,6,11.75,133.0,18,1,0,0,0
1127,6.3,LOW RISK,Graduate,No,8,16.582222222222224,7,17.005555555555556,184.0,28,1,0,0,0
205,6.3,LOW RISK,Graduate,No,4,11.25,5,11.142857142857142,116.5,18,1,0,1,0
1381,6.29,LOW RISK,Graduate,No,5,12.583333333333334,7,12.375,106.0,21,1,0,0,1
4025,6.29,LOW RISK,Enrolled,No,2,11.666666666666666,0,0.0,114.0,20,1,0,0,0
1208,6.29,LOW RISK,Enrolled,No,6,12.9,6,12.875,120.0,37,1,1,0,0
1022,6.28,LOW RISK,Graduate,No,5,11.2,6,11.333333333333334,117.4,21,1,0,0,0
2352,6.28,LOW RISK,Graduate,No,10,14.3,12,12.857142857142858,150.0,22,1,0,0,1
2350,6.27,LOW RISK,Graduate,No,6,11.5,6,12.666666666666666,131.0,44,1,0,0,1
1522,6.27,LOW RISK,Graduate,No,5,15.2,5,15.2,168.0,29,1,0,0,1
3129,6.27,LOW RISK,Graduate,No,5,13.0,5,13.8,117.1,22,1,1,0,0
2219,6.27,LOW RISK,Graduate,No,6,13.5,6,14.666666666666666,140.0,25,1,0,0,1
2793,6.25,LOW RISK,Graduate,No,7,11.571428571428571,8,12.0,143.0,37,1,0,0,1
4219,6.25,LOW RISK,Enrolled,No,6,13.333333333333334,6,13.5,135.0,18,1,0,0,0
3880,6.24,LOW RISK,Graduate,No,5,11.166666666666666,5,11.6,160.0,35,1,0,0,0
4227,6.24,LOW RISK,Dropout,No,6,11.5,4,11.5,119.7,19,1,0,1,0
1525,6.24,LOW RISK,Enrolled,No,0,0.0,0,0.0,141.7,18,1,0,0,1
72,6.24,LOW RISK,Graduate,No,8,13.75,7,11.975,130.8,24,1,0,0,1
2436,6.23,LOW RISK,Graduate,No,5,12.6,5,13.0,133.5,21,1,0,0,1
933,6.23,LOW RISK,Graduate,No,8,15.11111111111111,8,13.6,110.0,32,1,0,0,0
3149,6.22,LOW RISK,Enrolled,No,4,10.75,5,11.166666666666666,125.7,20,1,0,0,0
533,6.21,LOW RISK,Graduate,No,7,11.69,7,11.69,127.3,18,1,0,0,1
2266,6.2,LOW RISK,Enrolled,No,4,14.8,5,14.0,104.6,21,0,0,0,1
1110,6.18,LOW RISK,Graduate,No,5,12.666666666666666,4,12.4,134.9,20,1,0,0,0
1649,6.17,LOW RISK,Dropout,No,7,12.142857142857142,7,12.9,127.6,18,1,0,0,0
2371,6.17,LOW RISK,Enrolled,No,5,11.77777777777778,6,11.285714285714286,140.0,20,1,0,0,1
1670,6.16,LOW RISK,Graduate,No,5,13.0,4,12.75,132.5,22,1,1,1,0
739,6.16,LOW RISK,Enrolled,No,10,11.181818181818182,11,12.0,146.5,19,1,1,0,1
522,6.15,LOW RISK,Graduate,No,5,12.6,2,12.0,115.9,18,1,0,0,0
3033,6.14,LOW RISK,Graduate,No,8,12.205555555555556,6,12.648333333333332,128.9,19,1,0,1,0
685,6.13,LOW RISK,Graduate,No,9,11.22222222222222,7,12.0,110.0,49,1,0,0,1
1900,6.12,LOW RISK,Graduate,No,8,14.0,10,14.5,153.8,21,1,0,0,0
2960,6.12,LOW RISK,Graduate,No,6,12.833333333333334,6,15.0,103.0,62,1,0,0,0
1433,6.12,LOW RISK,Enrolled,No,5,11.0,6,10.833333333333334,122.0,18,1,0,1,0
3783,6.12,LOW RISK,Graduate,No,7,13.142857142857142,7,12.142857142857142,119.4,18,1,0,0,0
1452,6.11,LOW RISK,Graduate,No,12,12.307692307692308,11,12.0,131.6,19,1,0,0,1
3804,6.11,LOW RISK,Graduate,No,7,12.142857142857142,9,12.666666666666666,113.0,30,1,0,0,0
4066,6.11,LOW RISK,Enrolled,No,5,14.0,6,12.166666666666666,118.3,20,1,0,0,0
1817,6.11,LOW RISK,Graduate,No,13,12.0,13,11.357142857142858,131.8,31,1,0,0,0
356,6.09,LOW RISK,Graduate,No,6,16.428571428571427,6,15.0,127.1,18,1,0,0,0
838,6.09,LOW RISK,Enrolled,No,2,13.5,5,12.414285714285713,126.6,23,1,0,0,1
2672,6.09,LOW RISK,Graduate,No,5,13.666666666666666,5,13.8,138.7,43,1,0,0,1
216,6.09,LOW RISK,Enrolled,No,8,13.3125,6,12.125,145.0,25,1,0,0,0
3815,6.08,LOW RISK,Graduate,No,7,11.77777777777778,9,12.333333333333334,112.5,20,1,0,0,0
2502,6.07,LOW RISK,Graduate,No,6,13.333333333333334,3,12.333333333333334,113.0,46,1,0,0,0
2874,6.07,LOW RISK,Graduate,No,13,12.384615384615383,13,12.692307692307692,120.0,32,1,0,0,0
427,6.07,LOW RISK,Graduate,No,6,13.571428571428571,6,13.5,121.0,19,1,0,0,0
4291,6.06,LOW RISK,Graduate,No,11,12.181818181818182,12,10.923076923076923,148.4,20,1,0,1,1
881,6.05,LOW RISK,Graduate,No,5,13.2,6,13.666666666666666,129.9,19,1,0,1,1
845,6.05,LOW RISK,Graduate,No,5,10.8,5,11.4,133.6,18,1,0,0,0
1607,6.05,LOW RISK,Graduate,No,6,13.0,4,13.0,98.9,20,1,0,0,1
19,6.04,LOW RISK,Graduate,No,4,12.25,4,12.5,136.3,20,1,0,0,0
1476,6.04,LOW RISK,Graduate,No,5,12.6,4,12.0,122.5,19,1,0,0,1
2546,6.03,LOW RISK,Graduate,No,6,14.333333333333334,6,16.0,137.6,18,1,0,0,0
385,6.03,LOW RISK,Graduate,No,8,11.11111111111111,9,12.555555555555555,140.2,20,1,0,0,0
3729,6.03,LOW RISK,Graduate,No,10,14.2,11,14.454545454545457,110.0,42,1,0,0,1
230,6.02,LOW RISK,Graduate,No,7,11.571428571428571,7,11.571428571428571,112.0,19,1,0,1,0
1587,6.0,LOW RISK,Enrolled,No,4,12.25,4,12.0,131.3,18,1,0,0,0
3133,5.99,LOW RISK,Graduate,No,6,13.333333333333334,6,14.444444444444445,151.0,18,1,0,0,0
3677,5.98,LOW RISK,Graduate,No,4,11.25,9,10.88888888888889,119.9,22,0,1,0,0
1832,5.98,LOW RISK,Graduate,No,5,14.0,6,11.5,124.8,18,1,0,1,0
3680,5.98,LOW RISK,Graduate,No,6,12.0,6,12.666666666666666,113.9,19,1,0,1,0
3273,5.98,LOW RISK,Graduate,No,10,13.4,11,12.25,128.2,41,1,0,0,0
1991,5.96,LOW RISK,Graduate,No,5,12.8,5,12.2,121.2,18,1,0,0,0
3180,5.96,LOW RISK,Enrolled,No,5,11.2,5,11.2,125.7,19,1,0,1,1
3504,5.95,LOW RISK,Graduate,No,4,11.75,6,11.714285714285714,130.0,21,1,0,1,1
663,5.95,LOW RISK,Graduate,No,6,13.666666666666666,6,12.571428571428571,115.8,18,1,0,0,0
1781,5.94,LOW RISK,Enrolled,No,5,12.25,5,12.8,139.0,21,1,0,0,1
3443,5.94,LOW RISK,Graduate,No,5,12.4,6,11.5,116.9,20,1,0,0,0
1757,5.94,LOW RISK,Enrolled,No,10,12.272727272727272,10,12.7,143.6,19,1,1,0,1
4226,5.93,LOW RISK,Graduate,No,6,13.5,6,12.571428571428571,141.8,21,1,0,0,0
2296,5.93,LOW RISK,Graduate,No,6,13.428571428571429,6,15.125,138.4,19,1,0,0,1
2555,5.93,LOW RISK,Enrolled,No,3,11.333333333333334,3,10.666666666666666,124.9,18,1,1,0,1
2221,5.92,LOW RISK,Graduate,No,7,12.742857142857144,7,12.742857142857144,150.0,24,1,0,0,1
1725,5.91,LOW RISK,Graduate,No,17,12.666666666666666,17,12.0,151.9,21,1,0,0,0
241,5.91,LOW RISK,Enrolled,No,7,11.4625,6,12.471428571428572,119.4,19,1,0,0,0
1023,5.9,LOW RISK,Graduate,No,6,11.68,6,11.68,112.7,21,1,0,0,0
2368,5.89,LOW RISK,Graduate,No,6,13.666666666666666,6,14.0,128.2,18,1,0,0,1
1518,5.89,LOW RISK,Graduate,No,11,13.583333333333334,12,13.583333333333334,131.9,19,1,0,0,1
1177,5.88,LOW RISK,Graduate,No,5,12.166666666666666,6,13.571428571428571,126.9,18,1,0,0,0
2513,5.88,LOW RISK,Graduate,No,8,13.0625,7,13.198571428571428,132.5,19,1,0,0,0
643,5.87,LOW RISK,Enrolled,No,3,12.333333333333334,2,10.5,121.0,18,1,0,0,0
3247,5.87,LOW RISK,Graduate,No,6,13.5,6,14.833333333333334,133.7,18,1,0,1,0
3297,5.87,LOW RISK,Enrolled,No,6,12.8,5,11.94,126.2,18,1,0,1,0
4000,5.87,LOW RISK,Dropout,No,8,14.2125,6,13.0,141.1,20,1,0,0,0
619,5.85,LOW RISK,Graduate,No,8,13.01875,6,12.339999999999998,126.3,19,1,0,1,0
3021,5.84,LOW RISK,Graduate,No,5,12.833333333333334,3,12.0,118.4,19,1,0,0,0
2807,5.84,LOW RISK,Graduate,No,6,12.0,5,11.6,119.1,22,1,0,1,0
3424,5.84,LOW RISK,Dropout,No,5,15.4,5,14.6,160.0,30,1,0,0,0
3895,5.83,LOW RISK,Enrolled,No,5,13.82,4,13.25,114.8,21,1,0,0,0
2573,5.83,LOW RISK,Graduate,No,6,14.166666666666666,6,12.625,110.0,23,1,1,0,0
1450,5.83,LOW RISK,Graduate,No,9,12.555555555555555,6,12.571428571428571,140.0,25,1,0,0,1
584,5.8,LOW RISK,Graduate,No,4,12.8,4,12.0,133.0,18,1,0,0,0
3451,5.8,LOW RISK,Enrolled,No,5,12.125,5,12.285714285714286,151.6,24,1,0,0,0
1163,5.8,LOW RISK,Graduate,No,7,14.652857142857142,7,14.652857142857142,131.8,18,1,0,0,0
1347,5.79,LOW RISK,Graduate,No,6,13.5,6,12.333333333333334,120.4,18,1,0,1,0
11,5.79,LOW RISK,Graduate,No,5,14.2,6,12.333333333333334,130.6,18,1,0,0,0
1930,5.78,LOW RISK,Graduate,No,8,15.11111111111111,7,14.868571428571428,128.5,18,1,0,1,0
2798,5.78,LOW RISK,Graduate,No,5,14.0,6,13.333333333333334,120.6,19,1,0,0,1
4231,5.78,LOW RISK,Graduate,No,8,14.7375,7,14.95,115.0,28,1,0,0,0
2092,5.78,LOW RISK,Enrolled,No,3,11.333333333333334,5,12.2,119.7,21,1,0,0,0
1901,5.77,LOW RISK,Graduate,No,6,12.666666666666666,6,13.333333333333334,110.0,20,1,1,0,0
4229,5.77,LOW RISK,Enrolled,No,5,13.0,5,13.6,134.5,45,1,0,0,0
3477,5.77,LOW RISK,Graduate,No,13,14.538461538461538,18,15.052631578947368,140.7,20,1,1,1,0
1704,5.76,LOW RISK,Graduate,No,6,11.5,6,12.5,136.3,18,1,0,0,1
4288,5.76,LOW RISK,Graduate,No,5,11.4,3,12.333333333333334,160.0,21,1,0,0,1
1392,5.75,LOW RISK,Graduate,No,5,12.6,6,11.333333333333334,130.9,18,1,0,0,0
3490,5.75,LOW RISK,Graduate,No,5,12.166666666666666,5,11.0,105.0,20,1,0,0,1
2356,5.75,LOW RISK,Graduate,No,6,14.285714285714286,6,13.625,119.6,18,1,0,0,1
3519,5.74,LOW RISK,Dropout,No,2,12.5,4,11.5,130.0,22,1,0,0,1
432,5.74,LOW RISK,Graduate,No,5,12.8,6,11.833333333333334,120.0,27,1,0,1,0
1028,5.74,LOW RISK,Graduate,No,5,12.2,5,11.666666666666666,123.7,19,1,0,1,0
1427,5.73,LOW RISK,Graduate,No,4,11.5,6,13.333333333333334,140.0,22,1,0,0,0
4211,5.73,LOW RISK,Graduate,No,4,13.25,6,12.833333333333334,121.0,22,1,0,1,0
461,5.73,LOW RISK,Graduate,No,5,14.6,5,16.4,155.1,20,1,0,0,0
1235,5.72,LOW RISK,Graduate,No,7,13.925714285714283,7,13.925714285714283,131.5,19,1,0,0,0
2762,5.72,LOW RISK,Enrolled,No,6,10.833333333333334,8,11.0,100.0,45,1,0,0,0
3439,5.72,LOW RISK,Graduate,No,8,11.9625,6,11.416666666666666,117.8,24,1,0,0,0
4145,5.72,LOW RISK,Enrolled,No,8,11.8375,6,10.744444444444444,123.5,22,1,0,0,0
2079,5.72,LOW RISK,Graduate,No,7,13.042857142857144,7,12.5,133.4,18,1,0,0,0
1998,5.71,LOW RISK,Graduate,No,6,13.333333333333334,6,12.857142857142858,122.4,18,1,0,0,0
3105,5.71,LOW RISK,Graduate,No,6,12.428571428571429,6,12.0,123.1,19,1,0,0,0
3699,5.71,LOW RISK,Graduate,No,7,11.85625,5,12.87857142857143,101.0,20,1,0,0,1
2737,5.71,LOW RISK,Graduate,No,8,15.925,7,13.385714285714286,128.4,19,1,0,1,0
2519,5.7,LOW RISK,Graduate,No,6,13.0,6,12.666666666666666,141.7,18,1,0,1,0
2969,5.7,LOW RISK,Graduate,No,6,11.166666666666666,4,13.5,100.0,41,1,0,0,0
227,5.7,LOW RISK,Graduate,No,5,13.8,5,11.0,130.0,45,1,0,0,0
2211,5.7,LOW RISK,Graduate,No,7,13.1,7,13.1,129.3,18,1,0,0,1
2621,5.7,LOW RISK,Enrolled,No,10,11.9,9,11.555555555555555,115.9,29,1,0,0,0
1780,5.69,LOW RISK,Graduate,No,8,14.5,7,13.725714285714286,122.4,19,1,0,0,1
713,5.69,LOW RISK,Graduate,No,5,11.6,4,13.5,110.3,33,1,0,0,1
1095,5.69,LOW RISK,Graduate,No,8,12.55,7,13.308571428571428,129.0,19,1,0,1,0
85,5.68,LOW RISK,Graduate,No,5,11.0,6,11.0,110.0,33,1,0,0,0
1093,5.67,LOW RISK,Graduate,No,6,11.666666666666666,5,11.0,126.9,18,1,0,0,0
847,5.67,LOW RISK,Graduate,No,5,12.0,5,10.4,128.4,34,1,0,0,0
1051,5.67,LOW RISK,Graduate,No,0,0.0,0,0.0,136.8,18,1,0,1,0
4245,5.66,LOW RISK,Dropout,No,10,12.727272727272728,12,12.333333333333334,154.6,19,1,0,0,0
2294,5.66,LOW RISK,Graduate,No,6,13.333333333333334,6,12.833333333333334,126.3,19,1,0,0,1
3885,5.66,LOW RISK,Graduate,No,7,15.675714285714283,7,15.675714285714283,140.0,30,1,0,0,0
1905,5.65,LOW RISK,Graduate,No,6,11.666666666666666,6,12.833333333333334,117.9,19,1,0,0,0
3086,5.65,LOW RISK,Enrolled,No,4,12.0,6,12.833333333333334,110.0,33,1,0,0,0
980,5.65,LOW RISK,Graduate,No,8,12.25,9,11.9,101.0,21,1,0,0,1
4143,5.65,LOW RISK,Graduate,No,6,11.0,6,11.666666666666666,110.0,29,1,0,0,0
414,5.65,LOW RISK,Graduate,No,5,15.6,5,14.0,140.0,26,1,0,0,0
3396,5.64,LOW RISK,Graduate,No,9,13.88888888888889,11,13.785714285714286,160.0,20,1,0,0,0
224,5.64,LOW RISK,Graduate,No,7,12.19285714285714,5,13.85,150.0,19,1,0,1,0
1212,5.64,LOW RISK,Enrolled,No,5,11.5,4,10.75,113.2,20,1,0,1,0
1977,5.64,LOW RISK,Enrolled,No,7,12.62142857142857,4,12.85,110.0,19,1,0,0,0
2917,5.63,LOW RISK,Graduate,No,10,14.5,12,13.416666666666666,110.0,39,1,0,0,0
3268,5.63,LOW RISK,Enrolled,No,5,11.8,3,11.666666666666666,110.0,35,1,0,1,0
767,5.63,LOW RISK,Enrolled,No,4,12.4,4,12.0,150.0,20,1,0,0,0
4310,5.62,LOW RISK,Graduate,No,5,13.2,6,12.333333333333334,119.7,19,1,0,0,1
1237,5.62,LOW RISK,Graduate,No,8,13.744444444444444,7,13.44285714285714,126.8,18,1,0,0,0
2017,5.61,LOW RISK,Graduate,No,5,12.2,5,12.6,116.3,24,1,0,0,0
1694,5.61,LOW RISK,Enrolled,No,4,12.4,5,11.8,123.3,19,1,0,0,1
935,5.61,LOW RISK,Enrolled,No,7,11.705714285714285,7,11.705714285714285,121.3,34,1,0,0,0
3781,5.61,LOW RISK,Graduate,No,7,13.154285714285717,7,13.154285714285717,125.8,18,1,0,0,0
3970,5.61,LOW RISK,Graduate,No,5,11.4,5,12.0,160.0,26,1,0,0,0
812,5.6,LOW RISK,Graduate,No,6,13.666666666666666,7,12.142857142857142,107.1,18,1,0,1,0
2437,5.59,LOW RISK,Graduate,No,12,12.083333333333334,13,13.714285714285714,110.0,32,1,0,0,1
4393,5.59,LOW RISK,Enrolled,No,5,11.0,4,11.25,138.4,18,1,0,0,0
1738,5.59,LOW RISK,Enrolled,No,7,13.75,6,12.035714285714286,118.1,18,1,0,0,1
916,5.59,LOW RISK,Graduate,No,6,13.666666666666666,6,13.0,120.0,22,1,0,0,0
1171,5.57,LOW RISK,Graduate,No,5,13.2,5,11.2,118.1,19,1,0,0,1
2281,5.57,LOW RISK,Graduate,No,12,12.307692307692308,17,13.058823529411764,130.0,28,1,0,0,1
2836,5.56,LOW RISK,Graduate,No,11,13.181818181818182,12,11.916666666666666,138.0,34,1,0,0,0
610,5.55,LOW RISK,Enrolled,No,5,11.98,5,11.98,124.3,18,1,0,1,0
4058,5.55,LOW RISK,Enrolled,No,4,13.666666666666666,6,12.571428571428571,140.0,22,1,0,0,0
921,5.55,LOW RISK,Graduate,No,5,10.4,4,11.75,131.0,29,1,0,1,0
2840,5.54,LOW RISK,Graduate,No,6,15.5,6,17.0,134.7,18,1,0,0,0
97,5.54,LOW RISK,Graduate,No,6,13.333333333333334,6,13.666666666666666,124.9,18,1,0,0,0
3259,5.54,LOW RISK,Graduate,No,5,13.4,7,13.0,130.0,20,1,0,1,0
3313,5.54,LOW RISK,Enrolled,No,6,10.166666666666666,5,11.0,106.6,31,1,1,0,0
1313,5.54,LOW RISK,Graduate,No,6,12.833333333333334,6,13.666666666666666,138.4,24,1,0,1,0
2460,5.54,LOW RISK,Graduate,No,5,13.2,5,11.6,129.9,18,1,0,0,1
2710,5.52,LOW RISK,Enrolled,No,7,12.042857142857144,7,11.95,130.0,25,1,0,0,0
3637,5.52,LOW RISK,Graduate,No,6,11.666666666666666,6,13.0,125.7,19,1,0,0,0
1012,5.52,LOW RISK,Graduate,No,7,12.4125,6,11.605,117.2,20,1,0,0,0
3989,5.52,LOW RISK,Graduate,No,3,12.0,5,14.0,124.1,20,1,0,1,0
3082,5.51,LOW RISK,Graduate,No,8,12.575,7,13.314285714285717,116.6,20,1,1,1,1
4187,5.51,LOW RISK,Enrolled,No,4,11.75,3,14.0,123.3,19,1,0,0,0
3508,5.51,LOW RISK,Graduate,No,5,11.6,5,11.5,122.3,19,1,0,0,1
517,5.5,LOW RISK,Graduate,No,5,12.4,6,12.5,148.8,50,1,0,0,0
1621,5.5,LOW RISK,Graduate,No,5,14.5,6,14.125,120.0,19,1,0,0,0
2693,5.5,LOW RISK,Graduate,No,4,11.6,5,11.8,109.5,20,1,0,1,1
2314,5.5,LOW RISK,Graduate,No,5,14.6,4,14.5,150.0,22,1,0,0,1
3417,5.5,LOW RISK,Enrolled,No,6,12.5,6,12.166666666666666,144.8,19,1,0,0,0
1633,5.49,LOW RISK,Graduate,No,5,14.2,5,13.6,133.8,52,1,0,0,1
715,5.49,LOW RISK,Graduate,No,5,14.4,5,13.5,150.0,43,1,0,0,1
958,5.49,LOW RISK,Graduate,No,5,13.0,6,12.5,116.1,19,1,0,0,1
1812,5.49,LOW RISK,Graduate,No,8,13.544444444444444,7,12.765714285714289,120.2,19,1,0,1,0
3823,5.49,LOW RISK,Graduate,No,6,14.833333333333334,6,15.166666666666666,127.7,18,1,0,0,1
4110,5.47,LOW RISK,Graduate,No,5,11.2,4,11.0,126.0,18,1,0,0,0
2482,5.47,LOW RISK,Graduate,No,5,12.4,6,12.666666666666666,131.3,22,1,0,1,1
1010,5.46,LOW RISK,Graduate,No,6,13.714285714285714,6,13.875,114.3,18,1,0,0,0
613,5.46,LOW RISK,Graduate,No,6,11.166666666666666,6,12.833333333333334,110.8,20,1,0,0,0
1057,5.46,LOW RISK,Dropout,No,7,12.242857142857144,7,12.495714285714286,126.1,19,1,0,1,0
3742,5.45,LOW RISK,Enrolled,No,5,12.428571428571429,3,14.333333333333334,123.0,28,1,0,1,1
2633,5.44,LOW RISK,Graduate,No,8,12.55375,8,12.55375,136.0,22,1,0,0,1
3560,5.44,LOW RISK,Graduate,No,4,14.5,5,12.6,140.7,20,1,0,0,1
2523,5.43,LOW RISK,Graduate,No,7,13.085714285714284,7,13.875714285714285,126.5,19,1,0,1,0
810,5.43,LOW RISK,Enrolled,No,6,11.5,6,11.166666666666666,121.3,20,1,0,0,0
2400,5.43,LOW RISK,Graduate,No,8,11.7125,7,12.492857142857144,126.3,19,1,0,0,1
2527,5.43,LOW RISK,Dropout,No,6,12.833333333333334,6,14.5,134.6,18,1,0,1,0
603,5.42,LOW RISK,Graduate,No,8,15.744444444444444,7,16.885714285714283,170.0,24,1,0,0,0
2272,5.4,LOW RISK,Graduate,No,5,12.8,6,13.333333333333334,178.0,23,1,0,1,1
3079,5.4,LOW RISK,Graduate,No,4,12.25,5,10.8,118.2,19,1,0,0,1
2806,5.4,LOW RISK,Graduate,No,6,12.416666666666666,6,11.658333333333331,125.0,19,1,0,0,0
1144,5.39,LOW RISK,Graduate,No,6,12.571428571428571,6,13.333333333333334,154.1,18,1,1,1,0
590,5.39,LOW RISK,Graduate,No,8,13.825,7,12.1625,123.9,19,1,0,0,0
709,5.39,LOW RISK,Graduate,No,9,15.77777777777778,11,14.727272727272728,148.3,47,1,0,0,1
2876,5.38,LOW RISK,Enrolled,No,12,11.666666666666666,15,11.8,118.0,53,1,0,0,0
1042,5.38,LOW RISK,Graduate,No,7,12.791428571428572,7,12.791428571428572,117.8,20,1,0,1,0
962,5.37,LOW RISK,Graduate,No,14,13.642857142857142,15,13.466666666666669,130.2,24,1,0,0,1
699,5.37,LOW RISK,Graduate,No,6,11.714285714285714,5,12.6,140.0,22,1,0,0,1
653,5.37,LOW RISK,Graduate,No,7,12.614285714285714,7,12.614285714285714,100.0,24,1,0,0,0
982,5.37,LOW RISK,Enrolled,No,5,11.4,4,11.0,113.0,41,1,0,1,1
1041,5.36,LOW RISK,Graduate,No,5,10.4,5,11.8,120.4,18,1,0,0,0
4198,5.36,LOW RISK,Graduate,No,6,13.714285714285714,6,13.0,140.5,19,1,0,0,0
2227,5.35,LOW RISK,Graduate,No,5,13.0,5,13.333333333333334,110.1,19,1,0,0,1
2639,5.35,LOW RISK,Graduate,No,5,12.2,5,13.4,115.8,18,1,0,0,1
1410,5.35,LOW RISK,Graduate,No,5,11.6,5,10.6,150.0,19,1,0,0,1
3633,5.35,LOW RISK,Enrolled,No,2,12.5,3,12.0,136.1,21,1,1,0,0
1419,5.34,LOW RISK,Graduate,No,5,11.8,5,11.6,116.4,18,1,1,1,0
1284,5.34,LOW RISK,Graduate,No,5,18.571428571428573,5,17.333333333333332,171.2,18,1,0,1,1
722,5.33,LOW RISK,Enrolled,No,6,12.0,6,13.0,113.6,23,1,0,0,1
3856,5.33,LOW RISK,Graduate,No,6,16.666666666666668,6,16.833333333333332,137.0,20,1,0,0,1
1674,5.33,LOW RISK,Graduate,No,8,14.077777777777778,7,14.757142857142856,190.0,27,1,0,0,0
3471,5.31,LOW RISK,Graduate,No,7,13.79857142857143,7,13.79857142857143,129.5,18,1,0,1,0
649,5.31,LOW RISK,Graduate,No,8,13.2125,7,12.228571428571428,110.2,27,1,0,0,0
787,5.31,LOW RISK,Graduate,No,5,14.0,6,13.666666666666666,146.7,18,1,0,0,0
160,5.3,LOW RISK,Graduate,No,5,12.6,5,11.0,122.0,24,1,0,1,0
3294,5.3,LOW RISK,Enrolled,No,7,13.68142857142857,7,13.68142857142857,130.8,18,1,0,0,0
318,5.3,LOW RISK,Graduate,No,8,14.355555555555554,7,13.694285714285714,137.8,19,1,0,0,0
3362,5.29,LOW RISK,Graduate,No,6,14.0,6,13.5,130.6,18,1,0,1,0
2479,5.28,LOW RISK,Graduate,No,7,11.347142857142858,7,12.444285714285714,125.6,18,1,0,0,1
2244,5.28,LOW RISK,Graduate,No,8,13.90625,7,13.462857142857144,126.4,18,1,0,1,1
1736,5.27,LOW RISK,Graduate,No,8,13.125,6,13.428571428571429,120.0,21,1,0,0,1
1843,5.27,LOW RISK,Graduate,No,3,11.0,5,11.8,155.2,18,1,0,1,1
3157,5.27,LOW RISK,Graduate,No,8,11.25,9,12.0,125.0,21,1,0,0,0
2508,5.27,LOW RISK,Graduate,No,5,12.0,6,11.857142857142858,108.0,37,1,0,1,1
1397,5.27,LOW RISK,Enrolled,No,6,13.0,6,13.333333333333334,138.0,20,1,0,0,0
1546,5.26,LOW RISK,Graduate,No,6,12.5,4,12.0,131.3,19,1,0,0,0
3531,5.26,LOW RISK,Graduate,No,5,13.8,6,13.333333333333334,105.7,19,1,0,0,1
785,5.25,LOW RISK,Graduate,No,6,12.333333333333334,5,12.8,124.8,20,1,0,1,0
4153,5.24,LOW RISK,Graduate,No,4,14.8,5,13.333333333333334,135.8,18,1,0,0,0
908,5.24,LOW RISK,Graduate,No,6,11.0,5,11.714285714285714,128.6,19,1,0,1,0
851,5.23,LOW RISK,Graduate,No,7,12.82375,7,13.761111111111113,126.2,19,1,0,0,0
20,5.23,LOW RISK,Enrolled,No,6,13.5,6,11.666666666666666,124.6,18,1,0,0,0
928,5.23,LOW RISK,Enrolled,No,6,12.166666666666666,7,11.375,100.0,37,1,1,0,0
4330,5.23,LOW RISK,Graduate,No,6,11.666666666666666,5,11.857142857142858,113.4,20,1,0,1,0
2983,5.23,LOW RISK,Graduate,No,8,14.575,7,13.801428571428572,127.2,19,1,0,1,0
671,5.22,LOW RISK,Graduate,No,6,11.0,6,14.25,138.4,20,1,0,1,0
3035,5.22,LOW RISK,Graduate,No,5,11.857142857142858,5,12.8,130.6,18,1,0,0,0
578,5.21,LOW RISK,Enrolled,No,5,10.2,5,10.6,150.0,28,1,0,1,0
1473,5.2,LOW RISK,Graduate,No,6,12.285714285714286,6,11.333333333333334,126.2,18,1,0,1,1
1653,5.2,LOW RISK,Enrolled,No,5,14.0,5,15.2,120.0,27,1,0,0,0
78,5.2,LOW RISK,Graduate,No,6,13.333333333333334,6,13.666666666666666,120.3,19,1,1,1,1
4022,5.19,LOW RISK,Graduate,No,7,12.285714285714286,7,12.75,100.0,26,1,0,0,0
3670,5.19,LOW RISK,Graduate,No,6,12.491666666666667,6,12.491666666666667,122.0,20,1,0,0,0
2754,5.19,LOW RISK,Graduate,No,10,12.8,10,13.8,141.0,32,1,0,1,1
3308,5.18,LOW RISK,Graduate,No,7,12.428571428571429,11,13.454545454545457,121.3,32,1,0,0,0
2914,5.18,LOW RISK,Graduate,No,6,14.75,6,14.375,135.7,19,1,0,0,0
1105,5.18,LOW RISK,Graduate,No,5,11.6,2,13.0,120.3,19,1,0,0,0
2593,5.18,LOW RISK,Graduate,No,10,11.615384615384617,9,10.88888888888889,130.0,21,1,0,0,0
3979,5.17,LOW RISK,Graduate,No,7,15.142857142857142,7,14.857142857142858,127.9,18,1,0,1,0
1924,5.16,LOW RISK,Graduate,No,4,12.5,5,13.2,129.4,18,1,0,0,0
3761,5.16,LOW RISK,Graduate,No,14,11.928571428571429,13,11.76923076923077,122.0,29,1,0,0,0
450,5.15,LOW RISK,Enrolled,No,5,12.8,5,12.8,114.3,20,1,0,1,0
3971,5.15,LOW RISK,Graduate,No,5,13.8,6,12.166666666666666,131.7,20,1,0,0,0
